movie_id,movie_name,certificate,genre,description,directors,stars
tt0097576,Indiana Jones and the Last Crusade,U,"Action, Adventure            ","In 1938, after his father goes missing while pursuing the Holy Grail, Indiana Jones finds himself up against the Nazis again to stop them from obtaining its powers.",Steven Spielberg,"     Harrison Ford, Sean Connery, Alison Doody, Denholm Elliott"
tt0418279,Transformers,UA,"Action, Adventure, Sci-Fi            ","An ancient struggle between two Cybertronian races, the heroic Autobots and the evil Decepticons, comes to Earth, with a clue to the ultimate power held by a teenager.",Michael Bay,"     Shia LaBeouf, Megan Fox, Josh Duhamel, Tyrese Gibson"
tt1877832,X-Men: Days of Future Past,UA,"Action, Adventure, Sci-Fi            ",The X-Men send Wolverine to the past in a desperate effort to change history and prevent an event that results in doom for both humans and mutants.,Bryan Singer,"     Patrick Stewart, Ian McKellen, Hugh Jackman, James McAvoy"
tt0378194,Kill Bill: Vol. 2,A,"Action, Crime, Thriller            ","The Bride continues her quest of vengeance against her former boss and lover Bill, the reclusive bouncer Budd, and the treacherous, one-eyed Elle.",Quentin Tarantino,"     Uma Thurman, David Carradine, Michael Madsen, Daryl Hannah"
tt0458339,Captain America: The First Avenger,13,"Action, Adventure, Sci-Fi            ","Steve Rogers, a rejected military soldier, transforms into Captain America after taking a dose of a ""Super-Soldier serum"". But being Captain America comes at a price as he attempts to take down a warmonger and a terrorist organization.",Joe Johnston,"     Chris Evans, Hugo Weaving, Samuel L. Jackson, Hayley Atwell"
tt0075314,Taxi Driver,A,"Crime, Drama            ","A mentally unstable veteran works as a nighttime taxi driver in New York City, where the perceived decadence and sleaze fuels his urge for violent action.",Martin Scorsese,"     Robert De Niro, Jodie Foster, Cybill Shepherd, Albert Brooks"
tt0796366,Star Trek,UA,"Action, Adventure, Sci-Fi            ",The brash James T. Kirk tries to live up to his father's legacy with Mr. Spock keeping him in check as a vengeful Romulan from the future creates black holes to destroy the Federation one planet at a time.,J.J. Abrams,"     Chris Pine, Zachary Quinto, Simon Pegg, Leonard Nimoy"
tt1504320,The King's Speech,U,"Biography, Drama, History            ","The story of King George VI, his unexpected ascension to the throne of the British Empire in 1936, and the speech therapist who helped the unsure monarch overcome his stammer.",Tom Hooper,"     Colin Firth, Geoffrey Rush, Helena Bonham Carter, Derek Jacobi"
tt0060196,"Il buono, il brutto, il cattivo",A,"Adventure, Western            ",A bounty hunting scam joins two men in an uneasy alliance against a third in a race to find a fortune in gold buried in a remote cemetery.,Sergio Leone,"     Clint Eastwood, Eli Wallach, Lee Van Cleef, Aldo Giuffrè"
tt1675434,The Intouchables,UA,"Biography, Comedy, Drama            ","After he becomes a quadriplegic from a paragliding accident, an aristocrat hires a young man from the projects to be his caregiver.","Olivier Nakache, Éric Toledano","     François Cluzet, Omar Sy, Anne Le Ny, Audrey Fleurot"
tt1951264,The Hunger Games: Catching Fire,UA,"Action, Adventure, Sci-Fi            ",Katniss Everdeen and Peeta Mellark become targets of the Capitol after their victory in the 74th Hunger Games sparks a rebellion in the Districts of Panem.,Francis Lawrence,"     Jennifer Lawrence, Josh Hutcherson, Liam Hemsworth, Philip Seymour Hoffman"
tt0253474,The Pianist,13,"Biography, Drama, Music            ","During the WWII, acclaimed Polish musician Wladyslaw faces various struggles as he loses contact with his family. As the situation worsens, he hides in the ruins of Warsaw in order to survive.",Roman Polanski,"     Adrien Brody, Thomas Kretschmann, Frank Finlay, Emilia Fox"
tt1843866,Captain America: The Winter Soldier,UA,"Action, Adventure, Sci-Fi            ","As Steve Rogers struggles to embrace his role in the modern world, he teams up with a fellow Avenger and S.H.I.E.L.D agent, Black Widow, to battle a new threat from history: an assassin known as the Winter Soldier.","Anthony Russo, Joe Russo","     Chris Evans, Samuel L. Jackson, Scarlett Johansson, Robert Redford"
tt0440963,The Bourne Ultimatum,UA,"Action, Mystery, Thriller            ",Jason Bourne dodges a ruthless C.I.A. official and his Agents from a new assassination program while searching for the origins of his life as a trained killer.,Paul Greengrass,"     Matt Damon, Edgar Ramírez, Joan Allen, Julia Stiles"
tt0090605,Aliens,U,"Action, Adventure, Sci-Fi            ","Decades after surviving the Nostromo incident, Ellen Ripley is sent out to re-establish contact with a terraforming colony but finds herself battling the Alien Queen and her offspring.",James Cameron,"     Sigourney Weaver, Michael Biehn, Carrie Henn, Paul Reiser"
tt0892769,How to Train Your Dragon,U,"Animation, Action, Adventure            ","A hapless young Viking who aspires to hunt dragons becomes the unlikely friend of a young dragon himself, and learns there may be more to the creatures than he assumed.","Dean DeBlois, Chris Sanders","     Jay Baruchel, Gerard Butler, Christopher Mintz-Plasse, Craig Ferguson"
tt0093058,Full Metal Jacket,UA,"Drama, War            ",A pragmatic U.S. Marine observes the dehumanizing effects the Vietnam War has on his fellow recruits from their brutal boot camp training to the bloody street fighting in Hue.,Stanley Kubrick,"     Matthew Modine, R. Lee Ermey, Vincent D'Onofrio, Adam Baldwin"
tt0936501,Taken,A,"Action, Crime, Thriller            ","A retired CIA agent travels across Europe and relies on his old skills to save his estranged daughter, who has been kidnapped while on a trip to Paris.",Pierre Morel,"     Liam Neeson, Maggie Grace, Famke Janssen, Leland Orser"
tt1170358,The Hobbit: The Desolation of Smaug,UA,"Adventure, Drama, Fantasy            ","The dwarves, along with Bilbo Baggins and Gandalf the Grey, continue their quest to reclaim Erebor, their homeland, from Smaug. Bilbo Baggins is in possession of a mysterious and magical ring.",Peter Jackson,"     Ian McKellen, Martin Freeman, Richard Armitage, Ken Stott"
tt0405159,Million Dollar Baby,UA,"Drama, Sport            ","Frankie, an ill-tempered old coach, reluctantly agrees to train aspiring boxer Maggie. Impressed with her determination and talent, he helps her become the best and the two soon form a close bond.",Clint Eastwood,"     Hilary Swank, Clint Eastwood, Morgan Freeman, Jay Baruchel"
tt1285016,The Social Network,UA,"Biography, Drama            ","As Harvard student Mark Zuckerberg creates the social networking site that would become known as Facebook, he is sued by the twins who claimed he stole their idea and by the co-founder who was later squeezed out of the business.",David Fincher,"     Jesse Eisenberg, Andrew Garfield, Justin Timberlake, Rooney Mara"
tt0317705,The Incredibles,U,"Animation, Action, Adventure            ","While trying to lead a quiet suburban life, a family of undercover superheroes are forced into action to save the world.",Brad Bird,"     Craig T. Nelson, Samuel L. Jackson, Holly Hunter, Jason Lee"
tt0988045,Sherlock Holmes,16,"Action, Adventure, Mystery            ",Detective Sherlock Holmes and his stalwart partner Watson engage in a battle of wits and brawn with a nemesis whose plot is a threat to all of England.,Guy Ritchie,"     Robert Downey Jr., Jude Law, Rachel McAdams, Mark Strong"
tt2278388,The Grand Budapest Hotel,UA,"Adventure, Comedy, Crime            ","A writer encounters the owner of an aging high-class hotel, who tells him of his early years serving as a lobby boy in the hotel's glorious years under an exceptional concierge.",Wes Anderson,"     Ralph Fiennes, F. Murray Abraham, Mathieu Amalric, Adrien Brody"
tt0382932,Ratatouille,U,"Animation, Adventure, Comedy            ",A rat who can cook makes an unusual alliance with a young kitchen worker at a famous Paris restaurant.,"Brad Bird, Jan Pinkava","     Brad Garrett, Lou Romano, Patton Oswalt, Ian Holm"
tt1637725,Ted,A,Comedy            ,"John Bennett, a man whose childhood wish of bringing his teddy bear to life came true, now must decide between keeping the relationship with the bear, Ted or his girlfriend, Lori.",Seth MacFarlane,"     Mark Wahlberg, Mila Kunis, Seth MacFarlane, Joel McHale"
tt0449088,Pirates of the Caribbean: At World's End,UA,"Action, Adventure, Fantasy            ","Captain Barbossa, Will Turner and Elizabeth Swann must sail off the edge of the map, navigate treachery and betrayal, find Jack Sparrow, and make their final alliances for one last decisive battle.",Gore Verbinski,"     Johnny Depp, Orlando Bloom, Keira Knightley, Geoffrey Rush"
tt0381061,Casino Royale,UA,"Action, Adventure, Thriller            ","After earning 00 status and a licence to kill, secret agent James Bond sets out on his first mission as 007. Bond must defeat a private banker funding terrorists in a high-stakes game of poker at Casino Royale, Montenegro.",Martin Campbell,"     Daniel Craig, Eva Green, Judi Dench, Jeffrey Wright"
tt1431045,Deadpool,R,"Action, Comedy            ","A wisecracking mercenary gets experimented on and becomes immortal yet hideously scarred, and sets out to track down the man who ruined his looks.",Tim Miller,"     Ryan Reynolds, Morena Baccarin, T.J. Miller, Ed Skrein"
tt0117951,Trainspotting,A,Drama            ,"Renton, deeply immersed in the Edinburgh drug scene, tries to clean up and get out despite the allure of drugs and the influence of friends.",Danny Boyle,"     Ewan McGregor, Ewen Bremner, Jonny Lee Miller, Kevin McKidd"
tt3659388,The Martian,UA,"Adventure, Drama, Sci-Fi            ","An astronaut becomes stranded on Mars after his team assume him dead, and must rely on his ingenuity to find a way to signal to Earth that he is alive and can survive until a potential rescue.",Ridley Scott,"     Matt Damon, Jessica Chastain, Kristen Wiig, Kate Mara"
tt0457430,Pan's Labyrinth,R,"Drama, Fantasy, War            ","In the Falangist Spain of 1944, the bookish young stepdaughter of a sadistic army officer escapes into an eerie but captivating fantasy world.",Guillermo del Toro,"     Ivana Baquero, Ariadna Gil, Sergi López, Maribel Verdú"
tt0126029,Shrek,U,"Animation, Adventure, Comedy            ","A mean lord exiles fairytale creatures to the swamp of a grumpy ogre, who must go on a quest and rescue a princess for the lord in order to get his land back.","Andrew Adamson, Vicky Jenson","     Mike Myers, Eddie Murphy, Cameron Diaz, John Lithgow"
tt2084970,The Imitation Game,UA,"Biography, Drama, Thriller            ","During World War II, the English mathematical genius Alan Turing tries to crack the German Enigma code with help from fellow mathematicians while attempting to come to terms with his troubled private life.",Morten Tyldum,"     Benedict Cumberbatch, Keira Knightley, Matthew Goode, Allen Leech"
tt0816711,World War Z,UA,"Action, Adventure, Horror            ",Former United Nations employee Gerry Lane traverses the world in a race against time to stop a zombie pandemic that is toppling armies and governments and threatens to destroy humanity itself.,Marc Forster,"     Brad Pitt, Mireille Enos, Daniella Kertesz, James Badge Dale"
tt0121765,Star Wars: Episode II - Attack of the Clones,UA,"Action, Adventure, Fantasy            ","Ten years after initially meeting, Anakin Skywalker shares a forbidden romance with Padmé Amidala, while Obi-Wan Kenobi discovers a secret clone army crafted for the Jedi.",George Lucas,"     Hayden Christensen, Natalie Portman, Ewan McGregor, Christopher Lee"
tt0114746,Twelve Monkeys,A,"Mystery, Sci-Fi, Thriller            ","In a future world devastated by disease, a convict is sent back in time to gather information about the man-made virus that wiped out most of the human population on the planet.",Terry Gilliam,"     Bruce Willis, Madeleine Stowe, Brad Pitt, Joseph Melito"
tt0083658,Blade Runner,UA,"Action, Drama, Sci-Fi            ",A blade runner must pursue and terminate four replicants who stole a ship in space and have returned to Earth to find their creator.,Ridley Scott,"     Harrison Ford, Rutger Hauer, Sean Young, Edward James Olmos"
tt2395427,Avengers: Age of Ultron,UA,"Action, Adventure, Sci-Fi            ","When Tony Stark and Bruce Banner try to jump-start a dormant peacekeeping program called Ultron, things go horribly wrong and it's up to Earth's mightiest heroes to stop the villainous Ultron from enacting his terrible plan.",Joss Whedon,"     Robert Downey Jr., Chris Evans, Mark Ruffalo, Chris Hemsworth"
tt0421715,The Curious Case of Benjamin Button,UA,"Drama, Fantasy, Romance            ","Tells the story of Benjamin Button, a man who starts aging backwards with consequences.",David Fincher,"     Brad Pitt, Cate Blanchett, Tilda Swinton, Julia Ormond"
